id,sale_warn,sale_warn_msg,use_parent_address,street,supplier,city,user_id,zip,title,function,country_id/id,company_id,parent_id/id,type,email,is_company,website,lang,fax,street2,phone,ref,active,tz,customer,credit_limit,mobile,opt_out,notify_email,property_payment_term_id/id,property_supplier_payment_term_id/id,property_product_pricelist/id,property_account_receivable_id,property_account_payable_id,property_account_position_id,property_delivery_carrier_id,property_stock_supplier/id,category_id/id,name2,eev_member,eev_number,eev_alarm,region_id/id,pobox_nr,pobox_zip,pobox_city,companytype,headquarter_id/id,mailing_email,mailing,department,lastname,firstname,partner_invoicing_id/id,influence,partner_state,property_purchase_currency_id
partner_11758,no-message,,FALSE,Bachstrasse 11,false,St. Gallen,mka,9008,,,base.ch,Swisslux AG,,contact,info@elektro-akermann.ch,TRUE,www.elektro-akermann.ch,de_DE,+41 71 2456815,,+41 71 2446966,11758,true,Europe/Zurich,true,3000,,false,always,scenario.account_payment_term_eev,,,1100,2000,,,stock.stock_location_suppliers,"scenario.partner_category_30,scenario.partner_category_6",,TRUE,9743,FALSE,,,,,,,1,0,,Elektro Akermann AG,,,,,
partner_11763,no-message,,FALSE,Pfad 29,false,Cham,dla,6330,,,base.ch,Swisslux AG,,contact,info@elektromuellerag.ch,TRUE,www.elektromuellerag.ch,de_DE,+41 41 7905333,,+41 41 7802264,11763,true,Europe/Zurich,true,3000,,false,always,scenario.account_payment_term_eev,,,1100,2000,,,stock.stock_location_suppliers,scenario.partner_category_6,,TRUE,6347,FALSE,,,,,,,,0,,Hans Müller Elektro AG,,,,,
partner_11764,no-message,,FALSE,Elektroinstallationen,false,Cham,dla,6330,,,base.ch,Swisslux AG,,contact,,TRUE,,de_DE,,Hinterbergstrasse 9,+41 41 7415656,11764,true,Europe/Zurich,true,3000,,false,always,scenario.account_payment_term_30dn,,,1100,2000,,,stock.stock_location_suppliers,scenario.partner_category_6,,FALSE,,FALSE,,,,,,,,1,,Kreha Elektro AG,,,,,
partner_11766,no-message,,FALSE,Lehenmattstrasse 353,false,Basel,rgl,4052,,,base.ch,Swisslux AG,,contact,,TRUE,,de_DE,,,+41 61 317 20 50,11766,true,Europe/Zurich,true,3000,,false,always,scenario.account_payment_term_30dn,,,1100,2000,,,stock.stock_location_suppliers,scenario.partner_category_6,,FALSE,,FALSE,,,,,,,,1,,ASI-Tech AG,,,,,
partner_11772,warning,"
Geh\'f6rt der Etavis-Gruppe

Auftragsrabatte: 20 % +
ab Fr. \tab 2'000\tab 1 %
ab Fr. \tab 5'000 \tab 2 %
ab Fr. \tab 10'000 \tab 3 %
ab Fr. \tab 20'000 \tab 4 %
ab Fr. \tab 30'000\tab 5 %
ab Fr. \tab 40'000\tab 6 %
ab Fr. \tab 50'000\tab 7 %\lang1031\fs16




",FALSE,Waldeggstrasse 47,false,Liebefeld,mle,3097,,,base.ch,Swisslux AG,,contact,bern@etavis.ch,TRUE,,de_DE,+41 31 309 66 08,,+41 31 309 66 66,11772,true,Europe/Zurich,true,3000,,false,always,scenario.account_payment_term_60dn45d3s,,,1100,2000,,,stock.stock_location_suppliers,"scenario.partner_category_15,scenario.partner_category_6",,FALSE,,FALSE,,,,,,,1,1,,ETAVIS Arnold AG,,,,,
partner_11778,warning,"bei GutschrifUnter Fr. 200.-- Nettobestellwert, Versandkosten Fr. 10.-- pro Paket

\cf1Postlieferungen an Postfach 732 in 4127 Birsfelden liefern!
Speditionslieferungen an Freulerstrasse 4 in 4127 Birsfelden liefern!

\cf0\b0
ACHTUNG! Bei Direktlieferungen immer Bestellnummer von Standard AG verlangen


",FALSE,Freulerstrasse 6,false,Birsfelden,rgl,4127,,,base.ch,Swisslux AG,,contact,info@standard.ch,TRUE,www.elektrogrosshandel.ch,de_DE,+41 61 3788201,,+41 61 3788200,11778,true,Europe/Zurich,true,3000,,false,always,scenario.account_payment_term_60dn30d3s,,scenario.productpricelist_all_gh_eldas,1100,2000,,,stock.stock_location_suppliers,"scenario.partner_category_25,scenario.partner_category_5",,FALSE,,FALSE,,732,4127,,,,1,0,,Standard AG Industrietechnik,,,,,
partner_11785,no-message,,FALSE,c/o Elektro Furrer AG,false,Dierikon,dla,6036,,,base.ch,Swisslux AG,,contact,,TRUE,,de_DE,,Pilatusstrasse 7,+41 41 4510414,11785,true,Europe/Zurich,true,3000,,false,always,scenario.account_payment_term_eev,,,1100,2000,,,stock.stock_location_suppliers,scenario.partner_category_6,,TRUE,6207,FALSE,,,,,,,,0,,Hans Aregger AG ,,,,,
partner_11790,no-message,,FALSE,Elektro-Technik,false,Dinhard,rgl,8474,,,base.ch,Swisslux AG,,contact,info@matzinger.ch,TRUE,,de_DE,,Im Winkel,+41 52 3381122,11790,true,Europe/Zurich,true,3000,,false,always,scenario.account_payment_term_30dn,,,1100,2000,,,stock.stock_location_suppliers,scenario.partner_category_6,,FALSE,,FALSE,,,,,,,1,0,,Peter Matzinger,,,,,
partner_11807,no-message,,FALSE,Rheinsfelderstrasse 44,false,Eglisau,rgl,8193,,,base.ch,Swisslux AG,,contact,info@elektrorupp.ch,TRUE,www.elektrorupp.ch,de_DE,+41 44 867 25 60,,+41 44 867 08 12,11807,true,Europe/Zurich,true,3000,,false,always,scenario.account_payment_term_eev,,,1100,2000,,,stock.stock_location_suppliers,scenario.partner_category_6,,TRUE,8533,FALSE,,,,,,,1,0,,elektro m. rupp AG,,,,,
partner_11826,no-message,,FALSE,Chemin des Poteaux 10,false,Petit-Lancy,mse,1213,,,base.ch,Swisslux AG,,contact,bureau@zan-ic.ch,TRUE,,fr_FR,+41 22 9292690,,+41 22 9292692,11826,true,Europe/Zurich,true,0,,false,always,scenario.account_payment_term_30dn,,,1100,2000,,,stock.stock_location_suppliers,scenario.partner_category_10,,FALSE,,FALSE,,,,,,,1,1,,Zanetti Ingénieurs Conseils,,,,,
partner_11838,no-message,,FALSE,Hauptstrasse 32,false,Diessenhofen,mka,8253,,,base.ch,Swisslux AG,,contact,,TRUE,,de_DE,,,+41 52 633 05 05,11838,true,Europe/Zurich,true,3000,,false,always,scenario.account_payment_term_eev,,,1100,2000,,,stock.stock_location_suppliers,scenario.partner_category_6,,TRUE,8426,FALSE,,,,,,,,0,,Grossmann Brauchli AG,,,,,
partner_11845,no-message,,FALSE,Postplatz,false,Flums,mka,8890,,,base.ch,Swisslux AG,,contact,info@mzag.ch,TRUE,www.mzag.ch,de_DE,+41 81 733 32 70,,+41 81 733 13 09,11845,true,Europe/Zurich,true,3000,,false,always,scenario.account_payment_term_eev,,,1100,2000,,,stock.stock_location_suppliers,scenario.partner_category_6,,TRUE,8204,FALSE,,30,8890,,,,,0,,Martin Zeller AG,,,,,
partner_11848,no-message,,FALSE,Seebacherstrasse 4,false,Zürich,dla,8052,,,base.ch,Swisslux AG,,contact,,TRUE,,de_DE,+41 44 302 22 44,,+41 44 306 44 00,11848,true,Europe/Zurich,true,0,,false,always,scenario.account_payment_term_30dn,,,1100,2000,,,stock.stock_location_suppliers,scenario.partner_category_10,,FALSE,,FALSE,,172,8052,,,,,0,,Büchler & Partner AG,,,,,
partner_11854,warning,"
Bei Objekt WANNWEID immer 20 % Objektrabatt geben!
 Achtung auf Rechnung nur schreiben: Kombinierter Objektrabatt (ohne Prozent schreiben)
 
 Bei Unklarheiten RGL oder SGL fragen




",FALSE,Poststrasse 3,false,Wettswil,dla,8907,,,base.ch,Swisslux AG,,contact,info@scelektro.ch,TRUE,www.scelektro.ch,de_DE,+41 43 466 10 15,,+41 43 466 10 10,11854,true,Europe/Zurich,true,3000,,false,always,scenario.account_payment_term_eev,,,1100,2000,,,stock.stock_location_suppliers,scenario.partner_category_6,,TRUE,8270,FALSE,,,,,,,1,0,,Schenk + Caramia AG,,,,,
partner_11862,no-message,,FALSE,Mattenrainstrasse 9,false,Sirnach,mka,8370,,,base.ch,Swisslux AG,,contact,info@ewsirnach.ch,TRUE,www.ewsirnach.ch,de_DE,+41 71 969 44 89,,+41 71 969 44 88,11862,true,Europe/Zurich,true,3000,,false,always,scenario.account_payment_term_eev,,,1100,2000,,,stock.stock_location_suppliers,scenario.partner_category_6,,TRUE,8366,FALSE,,,,,,,,0,,EW Sirnach AG,,,,,
partner_11868,no-message,,FALSE,Tellstrasse 4,false,Gossau SG,mka,9200,,,base.ch,Swisslux AG,,contact,info@lehmann.ch,TRUE,www.lehmann.ch,de_DE,+41 71 3881121,,+41 71 3881122,11868,true,Europe/Zurich,true,3000,,false,always,scenario.account_payment_term_eev,,,1100,2000,,,stock.stock_location_suppliers,"scenario.partner_category_30,scenario.partner_category_6",,TRUE,9035,FALSE,,,,,,,,0,,A. Lehmann Elektro AG,,,,,
partner_11870,warning,"Geb\'e4udeleittechnik





",FALSE,Däderizstrasse 82,false,Grenchen,mle,2540,,,base.ch,Swisslux AG,,contact,info@knuchel-ag.ch,TRUE,,de_DE,+41 32 6541154,,+41 32 6541155,11870,true,Europe/Zurich,true,3000,,false,always,scenario.account_payment_term_eev,,,1100,2000,,,stock.stock_location_suppliers,scenario.partner_category_6,,TRUE,4151,FALSE,,,,,,,1,0,,Elektro Knuchel AG,,,,,
partner_11872,no-message,,FALSE,Bielstrasse 8,false,Grenchen,mle,2540,,,base.ch,Swisslux AG,,contact,info@schiltelektro.ch,TRUE,,de_DE,+41 32 6522923,,+41 32 6522844,11872,true,Europe/Zurich,true,3000,,false,always,scenario.account_payment_term_eev,,,1100,2000,,,stock.stock_location_suppliers,"scenario.partner_category_10,scenario.partner_category_6",,TRUE,2540,FALSE,,,,,,,1,0,,Schilt Elektro AG,,,,,
partner_11877,no-message,,FALSE,Bahnhofstrasse 51,false,Grüsch,mka,7214,,,base.ch,Swisslux AG,,contact,,TRUE,,de_DE,+41 81 325 19 75,,+41 81 325 12 63,11877,true,Europe/Zurich,true,3000,,false,always,scenario.account_payment_term_eev,,,1100,2000,,,stock.stock_location_suppliers,scenario.partner_category_6,,TRUE,7214,FALSE,,,,,,,,1,,Elektro Janett AG,,,,,
partner_11882,no-message,,FALSE,Blegistrasse 3,false,Baar,dla,6340,,,base.ch,Swisslux AG,,contact,baar@tlp.ch,TRUE,www.tlp.ch,de_DE,+41 41 7633288,,+41 41 7633280,11882,true,Europe/Zurich,true,0,,false,always,scenario.account_payment_term_30dn,,,1100,2000,,,stock.stock_location_suppliers,scenario.partner_category_10,,FALSE,,FALSE,,,6341,,,,1,0,,Thomas Lüem Partner Baar AG,,,,,
partner_11886,no-message,,FALSE,Fragnière SA - ETF,false,Givisiez,mse,1762,,,base.ch,Swisslux AG,,contact,infofribourg@etf.ch,TRUE,,fr_FR,+41 26 425 85 89,Rue Pierre Yerli 4,+41 26 425 85 85,11886,true,Europe/Zurich,true,3000,,false,always,scenario.account_payment_term_eev,,,1100,2000,,,stock.stock_location_suppliers,scenario.partner_category_6,,FALSE,,FALSE,,,,,,,1,0,,Etablissements Techniques,,,,,
partner_11888,no-message,,FALSE,Industriestrasse 55,false,Zug,dla,6300,,,base.ch,Swisslux AG,,contact,info@hufschmid-elektro.ch,TRUE,,de_DE,,,+41 41 7696969,11888,true,Europe/Zurich,true,3000,+41 79 4422310,false,always,scenario.account_payment_term_60dn30d3s,,,1100,2000,,,stock.stock_location_suppliers,"scenario.partner_category_19,scenario.partner_category_30,scenario.partner_category_6",,FALSE,,FALSE,,2259,6302,,,,1,0,,Marcel Hufschmid AG,,,,,
partner_11889,no-message,,FALSE,Soodstrasse 55,false,Adliswil,dla,8134,,,base.ch,Swisslux AG,,contact,kontakt@ruckstuhl-elektro.ch,TRUE,www.ruckstuhl-elektro.ch,de_DE,+41 44 710 55 04,,+41 44 710 54 55,11889,true,Europe/Zurich,true,3000,,false,always,scenario.account_payment_term_eev,,,1100,2000,,,stock.stock_location_suppliers,scenario.partner_category_6,,TRUE,8135,FALSE,,,,,,,1,0,,Ruckstuhl Elektrotech AG,,,,,
partner_11891,no-message,,FALSE,Eymattstrasse 7,false,Bern,mle,3027,,,base.ch,Swisslux AG,,contact,,TRUE,www.burkhalter-bern.ch,de_DE,+41 31 996 33 66,,+41 31 996 33 33,11891,true,Europe/Zurich,true,3000,,false,always,scenario.account_payment_term_60dn30d3s,,,1100,2000,,,stock.stock_location_suppliers,"scenario.partner_category_10,scenario.partner_category_19,scenario.partner_category_30,scenario.partner_category_6",,FALSE,,FALSE,,,,,,,1,1,,Elektro Burkhalter AG,,,,,
partner_11892,no-message,,FALSE,Elektrotechnische Anlagen,false,Davos Platz,mka,7270,,,base.ch,Swisslux AG,,contact,info@caviezel-ag.ch,TRUE,www.caviezel-ag.ch,de_DE,+41 81 410 00 05,Brämabüelstrasse 4a,+41 81 410 00 00,11892,true,Europe/Zurich,true,3000,,false,always,scenario.account_payment_term_60dn30d3s,,,1100,2000,,,stock.stock_location_suppliers,"scenario.partner_category_19,scenario.partner_category_6",,FALSE,,FALSE,,,,,headquarter,,1,0,,Caviezel AG,,,,,
partner_11893,no-message,,FALSE,Dorfstrasse 2,false,Kaisten,rgl,5082,,,base.ch,Swisslux AG,,contact,,TRUE,www.siegrist-elektro.ch,de_DE,+41 62 874 26 49,,+41 62 874 26 26,11893,true,Europe/Zurich,true,3000,,false,always,scenario.account_payment_term_60dn30d3s,,,1100,2000,,,stock.stock_location_suppliers,"scenario.partner_category_19,scenario.partner_category_6",,FALSE,,FALSE,,,,,headquarter,,,1,,Elektro Siegrist AG,,,,,
partner_11894,no-message,,FALSE,Via industrie 23,false,Giubiasco,sgi,6512,,,base.ch,Swisslux AG,,contact,info@celio.ch,TRUE,,it_IT,+41 91 857 48 01,,+41 91 857 36 41,11894,true,Europe/Zurich,true,3000,,false,always,scenario.account_payment_term_60dn30d3s,,,1100,2000,,,stock.stock_location_suppliers,"scenario.partner_category_10,scenario.partner_category_19,scenario.partner_category_6",,FALSE,,FALSE,,821,6512,Giubiasco,,,1,0,,Elettro Celio SA,,,,,
partner_11895,no-message,,FALSE,ZNL der Robert Widmer AG,false,Luzern 5,dla,6000,,,base.ch,Swisslux AG,,contact,info@hermann-elektro.ch,TRUE,www.herrmann-elektro.ch,de_DE,+41 41 3172220,Sankt-Karli-Strasse 2,+41 41 3172222,11895,true,Europe/Zurich,true,3000,,false,always,scenario.account_payment_term_60dn30d3s,,,1100,2000,,,stock.stock_location_suppliers,"scenario.partner_category_19,scenario.partner_category_6",,FALSE,,FALSE,,6596,6000,Luzern 6,,,1,1,,Otto Hermann AG,,,,,
partner_11896,no-message,,FALSE,Rue Blavignac 1,false,Carouge GE,mse,1227,,,base.ch,Swisslux AG,,contact,sedelec@sedelec.ch,TRUE,www.sedelec.ch,fr_FR,,,+41 22 869 80 00,11896,true,Europe/Zurich,true,3000,,false,always,scenario.account_payment_term_60dn30d3s,,,1100,2000,,,stock.stock_location_suppliers,"scenario.partner_category_10,scenario.partner_category_19,scenario.partner_category_6",,FALSE,,FALSE,,1831,1227,Carouge GE,,,1,0,,Sedelec SA,,,,qualified,
partner_11897,no-message,,FALSE,Avenue des Boveresse 48,false,Lausanne 21,mse,1010,,,base.ch,Swisslux AG,,contact,info@sedelec-lsne.ch,TRUE,www.sedelec.ch,fr_FR,+41 21 6537600,,+41 21 6512000,11897,true,Europe/Zurich,true,3000,,false,always,scenario.account_payment_term_60dn30d3s,,,1100,2000,,,stock.stock_location_suppliers,"scenario.partner_category_19,scenario.partner_category_6",,FALSE,,FALSE,,111,1000,,headquarter,,1,0,,Sedelec SA Lausanne,,,,qualified,
partner_11901,no-message,,FALSE,Gsteigstrasse 27,false,Gstaad,mle,3780,,,base.ch,Swisslux AG,,contact,info@elektrohuus.ch,TRUE,www.elektrohuus.ch,de_DE,+41 33 7487749,,+41 33 7487748,11901,true,Europe/Zurich,true,3000,,false,always,scenario.account_payment_term_60dn30d3s,,,1100,2000,,,stock.stock_location_suppliers,"scenario.partner_category_19,scenario.partner_category_6",,FALSE,,FALSE,,51,3780,,headquarter,,1,0,,Elektrohuus von Allmen AG,,,,,
partner_11904,warning,"
Rechnungsadresse 11904!!\fs17




",FALSE,Elektrotechnische Anlagen,false,Gwatt (Thun),mle,3645,,,base.ch,Swisslux AG,,contact,info@elektrohunziker.ch,TRUE,www.hunziker-thun.ch,de_DE,+41 33 225 10 25,Moosweg 10,+41 33 225 10 10,11904,true,Europe/Zurich,true,3000,,false,always,scenario.account_payment_term_60dn30d3s,,,1100,2000,,,stock.stock_location_suppliers,"scenario.partner_category_19,scenario.partner_category_6",,FALSE,,FALSE,,768,3607,Thun,headquarter,,1,0,,Elektro Hunziker AG,,,,,
partner_11909,no-message,,FALSE,Elektro-Telefon,false,Münchwilen TG,mka,9542,,,base.ch,Swisslux AG,,contact,,TRUE,,de_DE,+41 71 960 06 67,Frauenfelderstrasse 13,+41 71 960 06 66,11909,true,Europe/Zurich,true,3000,,false,always,scenario.account_payment_term_60dn30d3s,,,1100,2000,,,stock.stock_location_suppliers,"scenario.partner_category_19,scenario.partner_category_6",,FALSE,,FALSE,,,,,,,,0,,Eigenmann AG,,,,,
partner_11910,no-message,,FALSE,Voa Sporz 12,false,Lenzerheide,mka,7078,,,base.ch,Swisslux AG,,contact,info@ruegg-elektro.ch,TRUE,www.ruegg-elektro.ch,de_DE,+41 81 385 17 19,,+41 81 385 17 17,11910,true,Europe/Zurich,true,3000,,false,always,scenario.account_payment_term_60dn30d3s,,,1100,2000,,,stock.stock_location_suppliers,"scenario.partner_category_19,scenario.partner_category_6",,FALSE,,FALSE,,,,,,,,0,,Elektro Rüegg AG,,,,,
partner_11911,warning,"
!!Achtung Rechnungsadresse 132674 verwenden!!




",FALSE,ZNL der Burkhalter Technics AG,false,Wettingen,rgl,5430,,,base.ch,Swisslux AG,,contact,info@burkhalter-wettingen.ch,TRUE,,de_DE,+41 56 437 10 19,Staffelstrasse 60,+41 56 437 10 10,11911,true,Europe/Zurich,true,3000,,false,always,scenario.account_payment_term_60dn30d3s,,,1100,2000,,,stock.stock_location_suppliers,"scenario.partner_category_19,scenario.partner_category_6",,FALSE,,FALSE,,,,,headquarter,,,0,,Burkhalter Wettingen,,,,,
partner_11920,no-message,,FALSE,Oberdorfstr. 55,false,Herisau,mka,9100,,,base.ch,Swisslux AG,,contact,angehrn.el@bluewin.ch,TRUE,,de_DE,,,+41 71 3523350,11920,true,Europe/Zurich,true,3000,,false,always,scenario.account_payment_term_eev,,,1100,2000,,,stock.stock_location_suppliers,scenario.partner_category_6,,TRUE,9110,FALSE,,,,,,,1,0,,Angehrn Elektro + Telefon GmbH,,,,,
partner_11929,no-message,,FALSE,Kaiserstrasse 1,false,Rheinfelden,rgl,4310,,,base.ch,Swisslux AG,,contact,rheinfelden@elektro-rechsteiner.ch,TRUE,,de_DE,+41 61 8363605,,+41 61 8363636,11929,true,Europe/Zurich,true,3000,,false,always,scenario.account_payment_term_eev,,,1100,2000,,,stock.stock_location_suppliers,scenario.partner_category_6,,TRUE,4062,FALSE,,,4310,,,,1,0,,Rechsteiner AG,,,,,
partner_11932,no-message,,FALSE,Elektrofachgeschäft,false,Hochdorf,mle,6280,,,base.ch,Swisslux AG,,contact,elektro.bernina@rschriber.ch,TRUE,www.rschriber.ch,de_DE,+41 41 9141015,Bankstrasse 12,+41 41 9141010,11932,true,Europe/Zurich,true,3000,,false,always,scenario.account_payment_term_eev,,,1100,2000,,,stock.stock_location_suppliers,"scenario.partner_category_10,scenario.partner_category_6",,TRUE,6073,FALSE,,954,6281,,,,1,1,,R. Schriber Ing.,,,,,
partner_11934,no-message,,FALSE,Hauptstrasse 52,false,Bubendorf,rgl,4416,,,base.ch,Swisslux AG,,contact,info@elektro-degen.ch,TRUE,www.elektro-degen.ch,de_DE,+41 61 9353533,,+41 61 9353535,11934,true,Europe/Zurich,true,3000,,false,always,scenario.account_payment_term_eev,,,1100,2000,,,stock.stock_location_suppliers,scenario.partner_category_6,,TRUE,4014,FALSE,,,,,,,1,0,,Elektro Degen AG,,,,,
partner_11938,no-message,,FALSE,Geschäftsstelle Horw,false,Horw,dla,6048,,,base.ch,Swisslux AG,,contact,,TRUE,,de_DE,+41 41 340 70 58,Ebenaustrasse 20 ,+41 41 340 50 13,11938,true,Europe/Zurich,true,3000,,false,always,scenario.account_payment_term_eev,,,1100,2000,,,stock.stock_location_suppliers,scenario.partner_category_6,,TRUE,6240,FALSE,,,,,,,,0,,CKW Conex AG / Luzern,,,,,
partner_11957,no-message,,FALSE,Grisigenstrasse 12,false,Horw,dla,6048,,,base.ch,Swisslux AG,,contact,horw@aregger-elektro.ch,TRUE,www.aregger-elektro.ch,de_DE,+41 41 3406248,,+41 41 3408048,11957,true,Europe/Zurich,true,3000,+41 79 3464616,false,always,scenario.account_payment_term_eev,,,1100,2000,,,stock.stock_location_suppliers,scenario.partner_category_6,,TRUE,6040,FALSE,,,,,,,1,0,,Aregger Elektro AG,,,,,
partner_11963,no-message,,FALSE,Oberfeldstrasse 12c,false,Kloten,rgl,8302,,,base.ch,Swisslux AG,,contact,kloten@schibli.com,TRUE,,de_DE,+41 44 800 12 13,,+41 44 800 12 12,11963,true,Europe/Zurich,true,3000,,false,always,scenario.account_payment_term_30dn,,,1100,2000,,,stock.stock_location_suppliers,"scenario.partner_category_26,scenario.partner_category_6",,FALSE,,FALSE,,,,,,,1,0,,Hans K. Schibli AG,,,,,
partner_11990,no-message,,FALSE,Napfstrasse 49,false,Langnau i. E.,mle,3550,,,base.ch,Swisslux AG,,contact,info@elektro-liechti.ch,TRUE,www.elektro-liechti.ch,de_DE,+41 34 408 34 38,,+41 34 408 34 34,11990,true,Europe/Zurich,true,3000,,false,always,scenario.account_payment_term_eev,,,1100,2000,,,stock.stock_location_suppliers,scenario.partner_category_6,,TRUE,3157,FALSE,,,,,,,1,5,,Elektro Liechti AG,,,,,
partner_11991,no-message,,FALSE,Konstanzerstr. 20,false,Kreuzlingen,mka,8280,,,base.ch,Swisslux AG,,contact,kreuzlingen@3-plan.ch,TRUE,www.3-plan.ch,de_DE,+41 71 6770999,,+41 71 6770990,11991,true,Europe/Zurich,true,0,,false,always,scenario.account_payment_term_30dn,,,1100,2000,,,stock.stock_location_suppliers,scenario.partner_category_10,,FALSE,,FALSE,,,,,,,,1,,3-Plan Haustechnik AG,,,,,
partner_11992,no-message,,FALSE,elektro & telematik,false,Langnau i. E.,mle,3550,,,base.ch,Swisslux AG,,contact,h.lauenstein@lauenstein-ag.ch,TRUE,,de_DE,+41 34 4090908,Schlossstrasse 26,+41 34 4090909,11992,true,Europe/Zurich,true,3000,,false,always,scenario.account_payment_term_eev,,,1100,2000,,,stock.stock_location_suppliers,scenario.partner_category_6,,TRUE,3551,FALSE,,611,3550,,,,1,0,,H. Lauenstein AG,,,,,
partner_11996,no-message,,FALSE,Andwilerstrasse 27,false,Leimbach,mka,8584,,,base.ch,Swisslux AG,,contact,info@elektro-fuhrer.ch,TRUE,,de_DE,+41 71 6424436,,+41 71 6424433,11996,true,Europe/Zurich,true,3000,,false,always,scenario.account_payment_term_30dn,,,1100,2000,,,stock.stock_location_suppliers,scenario.partner_category_6,,FALSE,,FALSE,,,,,,,,0,,Elektro Fuhrer,,,,,
partner_12008,warning,"
Alle Direktbestellungen durch Atel-Filialen m\'fcssen nach R\'fccksprache mit einem Grossisten derer Wahl abgewickelt werden. Gem. Vereinbarung zwischen PGL und Hrn. Baumann, Atel St. Gallen vom 06.05.04




",FALSE,Hammerstrasse 47,false,Liestal,rgl,4410,,,base.ch,Swisslux AG,,contact,info.ait.liestal@alpiq.com,TRUE,www.alpiq-intec.ch,de_DE,+41 61 9276768,,+41 61 9276767,12008,true,Europe/Zurich,true,3000,,false,always,scenario.account_payment_term_30dn,,,1100,2000,,,stock.stock_location_suppliers,"scenario.partner_category_16,scenario.partner_category_6",,FALSE,,FALSE,,,,,,,1,0,,Alpiq InTec West AG,,,,,
partner_12014,no-message,,FALSE,Obseestr. 13,false,Lungern,dla,6078,,,base.ch,Swisslux AG,,contact,info@elektrofurrer.ch,TRUE,www.elektrofurrer.ch,de_DE,+41 41 6797019,,+41 41 6790000,12014,true,Europe/Zurich,true,3000,,false,always,scenario.account_payment_term_30dn,,,1100,2000,,,stock.stock_location_suppliers,scenario.partner_category_6,,FALSE,,FALSE,,,,,,,1,1,,Elektro Furrer AG,,,,,
partner_12022,no-message,,FALSE,Klosterstrasse 21b,false,Luzern,dla,6003,,,base.ch,Swisslux AG,,contact,,TRUE,www.elektro-waser.ch,de_DE,+41 41 2499949,,+41 41 2499944,12022,true,Europe/Zurich,true,3000,,false,always,scenario.account_payment_term_eev,,,1100,2000,,,stock.stock_location_suppliers,scenario.partner_category_6,,TRUE,6217,FALSE,,,,,,,0,1,,Elektro Waser AG,,,,,
partner_12023,no-message,,FALSE,Elektro-Anlagen,false,Luzern,dla,6002,,,base.ch,Swisslux AG,,contact,info@widmer-elektro.ch,TRUE,www.widmer-elektro.ch,de_DE,+41 41 420 49 70,Reusseggstrasse 9,+41 41 420 48 33,12023,true,Europe/Zurich,true,3000,,false,always,scenario.account_payment_term_30dn,,,1100,2000,,,stock.stock_location_suppliers,"scenario.partner_category_19,scenario.partner_category_30,scenario.partner_category_6",,TRUE,6079,TRUE,,4334,,,headquarter,,1,0,,Robert Widmer AG,,,,,
